Open,High,Low,eps,pe,InRate,InfRate,Adj Close,Volume,Close
14.035714,14.121429,13.825,1.189924755,11.372355,1.263253266,1.974159142,11.856373,338928800,13.886071
13.810714,13.835,13.488571,1.190161351,11.37117683,1.262860505,1.974081796,11.593511,406887600,13.578214
13.690357,13.705,13.511071,1.190397883,11.37,1.262467822,1.974004513,11.555395,256200000,13.533571
13.584286,13.719643,13.556071,1.19063435,11.36882451,1.262075217,1.973927291,11.618823,421478400,13.607857
13.659643,13.744643,13.588571,1.190870753,11.36765037,1.26168269,1.973850133,11.65511,235530400,13.650357
13.848571,14.146429,13.830714,1.191107092,11.36647757,1.261290241,1.973773036,12.074098,337215200,14.141071
14.1675,14.189286,14.000357,1.191343367,11.36530611,1.26089787,1.973696002,12.089346,262948000,14.158929
14.178571,14.254643,14.146429,1.191579577,11.36413599,1.06289422,2.6,12.153388,202358800,14.233929
14.274643,14.413929,14.2675,1.191815723,11.36296722,1.260113363,1.973542122,12.299144,269399200,14.404643
14.396429,14.610357,14.393571,1.192051805,11.36179978,1.259721227,1.973465275,12.396722,265076000,14.518929
14.531786,14.580357,14.333571,1.192287823,11.36063369,1.259329168,1.97338849,12.278102,228662000,14.38
14.407143,14.4875,14.303929,1.192523776,11.35946894,1.258937188,1.973311768,12.353729,215978000,14.468571
14.411071,14.51,14.410357,1.192759665,11.35830554,1.258545285,1.973235108,12.350068,179662000,14.464286
14.621429,14.732143,14.607143,1.19299549,11.35714347,1.258153461,1.973158511,12.540044,302220800,14.686786
14.642857,14.81,14.617143,1.19323125,11.35598275,1.257761715,1.973081976,12.607436,260022000,14.765714
14.819643,14.948214,14.738214,1.193466947,11.35482337,1.257370047,1.973005503,12.747401,271269600,14.929643
14.991786,15.098214,14.972143,1.193702579,11.35366533,1.256978457,1.972929093,12.880663,318292800,15.085714
15.196429,15.276786,15.048214,1.193938146,11.35250864,1.256586945,1.972852745,12.860233,394024400,15.061786
15.211071,15.214286,15.053571,1.19417365,11.35135328,1.256195511,1.97277646,12.906281,258196400,15.115714
15.095714,15.101786,14.975357,1.194409089,11.35019927,1.255804156,1.972700236,12.88524,215084800,15.091071
15.081429,15.103571,14.955357,1.194644464,11.3490466,1.255412878,1.972624076,12.849867,212587200,15.049643
14.989286,15.016071,14.952143,1.194879775,11.34789527,1.255021678,1.972547977,12.801685,226021600,14.993214
15.15,15.213929,15.105714,1.195115021,11.34674529,1.254630557,1.972471941,12.9508,242897200,15.167857
15.248571,15.338214,15.225,1.195350203,11.34559664,1.254239513,1.972395967,13.085278,276791200,15.325357
15.3625,15.406071,15.2325,1.195585321,11.34444934,1.253848548,1.972320056,13.043805,261738400,15.276786
15.2675,15.267857,14.991071,1.195820375,11.34330338,1.253457661,1.972244207,12.816628,413974400,15.010714
15.095357,15.301786,15.082143,1.196055364,11.34215877,1.253066852,1.97216842,13.033439,306062400,15.264643
15.182143,15.182143,14.983929,1.196290289,11.34101549,1.252676121,1.972092696,12.819983,547638000,15.014643
16.23,16.230356,15.8475,1.19652515,11.33987356,1.252285468,1.972017034,13.620448,958314000,15.952143
16.012857,16.028214,15.826429,1.196759947,11.33873297,1.251894893,1.971941435,13.558547,323985200,15.879643
15.869286,16.017143,15.848929,1.196994679,11.33759372,1.251504396,1.971865898,13.639356,299709200,15.974286
15.918214,16.210714,15.906786,1.197229347,11.33645581,1.251113977,1.971790423,13.814086,379341200,16.178928
16.27107,16.365713,16.18107,1.197463951,11.33531925,1.250723636,1.971715011,13.919902,391683600,16.302856
16.371786,16.3925,16.269644,1.197698491,11.33418403,1.250333374,1.971639661,13.911059,270046000,16.2925
16.282143,16.327499,16.213572,1.197932966,11.33305015,1.249943189,1.971564373,13.878427,186796400,16.254286
16.332144,16.428572,16.27,1.198167377,11.33191761,1.249553083,1.971489148,14.017484,286599600,16.417143
16.370714,16.606428,16.364286,1.198401724,11.33078641,1.249163054,1.971413985,14.148303,249412800,16.570356
16.616072,16.776787,16.592142,1.198636006,11.32965656,1.40051629,2.39,14.296498,316223600,16.743929
16.803572,17.028214,16.775,1.198870225,11.32852805,1.248383232,1.971263846,14.53588,407890000,17.024286
17.17,17.741072,17.162857,1.199104379,11.32740088,1.247993438,1.97118887,15.038723,884214800,17.613214
17.534286,17.772142,17.448214,1.199338468,11.32627505,1.247603721,1.971113957,15.04635,631302000,17.622143
17.840357,17.993929,17.753214,1.199572494,11.32515057,1.247214083,1.971039106,15.326285,517216000,17.950001
18.023571,18.19857,17.928572,1.199806455,11.32402742,1.246824524,1.970964317,15.535476,460398400,18.195
18.366428,18.79607,17.746071,1.200040352,11.32290562,1.246435042,1.970889591,15.175946,1506120000,17.77393
17.553572,18.031786,17.379642,1.200274185,11.32178516,1.246045638,1.970814927,15.314388,944552000,17.936071
17.968214,18.134644,17.867857,1.200507953,11.32066605,1.245656312,1.970740326,15.311642,535805200,17.932858
18.102858,18.387501,18.004286,1.200741658,11.31954827,1.245267065,1.970665786,15.699834,605595200,18.387501
18.324286,18.410357,18.18107,1.200975297,11.31843184,1.244877895,1.970591309,15.64464,483302400,18.322857
18.395714,18.493929,18.196428,1.201208873,11.31731675,1.244488804,1.970516895,15.746795,568027600,18.442499
18.559643,18.674999,18.522858,1.201442385,11.316203,1.24409979,1.970442543,15.930368,415072000,18.657499
18.618214,18.875,18.438572,1.201675832,11.31509059,1.243710855,1.970368253,16.032524,547582000,18.777143
18.855715,19.121786,18.780357,1.201909215,11.31397953,1.243321998,1.970294026,16.326794,600387200,19.121786
19.341429,19.557501,19.132143,1.202142533,11.31286981,1.242933219,1.970219861,16.541168,952011200,19.372856
19.577499,19.57893,19.241785,1.202375788,11.31176143,1.242544518,1.970145758,16.603064,683270000,19.445356
19.437143,19.52857,19.375713,1.202608978,11.31065439,1.242155895,1.970071718,16.624718,431712400,19.470715
19.479286,19.552856,18.785713,1.202842104,11.30954869,1.24176735,1.96999774,16.258179,809124400,19.04143
18.702143,19.060356,18.436428,1.203075165,11.30844434,1.241378883,1.969923825,16.169746,810238800,18.937857
19.171429,19.206429,18.689285,1.203308163,11.30734133,1.240990494,1.969849972,16.182859,798520800,18.953215
19.096071,19.3925,19.004286,1.203541096,11.30623966,1.240602184,1.969776181,16.527439,516457200,19.356787
19.436071,19.562143,19.396786,1.203773964,11.30513933,1.240213951,1.969702452,16.624414,418919200,19.470358
19.606428,19.714287,19.535713,1.204006769,11.30404035,1.239825796,1.969628786,16.832687,407282400,19.714287
19.912144,20.292143,19.848213,1.204239509,11.3029427,1.23943772,1.969555183,17.323643,690855200,20.289286
20.644644,21.24,20.549999,1.204472185,11.3018464,1.239049722,1.969481641,17.978653,1418844000,21.056429
21.414642,21.428928,20.6625,1.204704797,11.30075144,1.238661801,1.969408162,17.856064,1159718000,20.912857
20.882856,21.042856,20.642857,1.204937345,11.29965783,1.238273959,1.969334746,17.856365,825487600,20.913214
21.370358,21.491785,21.0375,1.205169828,11.29856555,1.237886195,1.969261392,18.329945,901236000,21.467857
21.411072,21.674999,21.124287,1.205402247,11.29747462,1.237498509,1.9691881,18.478142,816662000,21.64143
21.526428,21.773214,21.47893,1.205634602,11.29638503,1.237110901,1.96911487,18.372635,644042000,21.517857
21.349285,21.589287,21.268929,1.205866892,11.29529678,1.48755401,2.24,18.276281,623870800,21.405001
21.446072,21.492857,21.228571,1.206099118,11.29420988,1.23633592,1.968968599,18.175943,430488800,21.2875
21.42107,21.683929,21.259287,1.20633128,11.29312431,1.235948546,1.968895556,18.509239,595742000,21.677856
21.649286,22.01,21.645,1.206563378,11.29204009,1.23556125,1.968822576,18.737949,607129600,21.945715
22.084999,22.194643,21.796785,1.206795411,11.29095721,1.235174033,1.968749659,18.833706,655460400,22.057858
21.885,22.02,21.686787,1.207027381,11.28987567,1.234786893,1.968676804,18.597073,608238400,21.780714
21.741785,21.805714,21.355,1.207259286,11.28879548,1.234399832,1.968604011,18.282669,731038000,21.4125
21.493929,22.098928,21.442142,1.207491126,11.28771662,1.234012849,1.96853128,18.864504,598351600,22.093929
22.40357,22.57893,22.2325,1.207722903,11.28663911,1.233625943,1.968458612,19.190475,834559600,22.475714
22.298214,22.352142,22.035713,1.207954615,11.28556294,1.233239116,1.968386006,19.03771,572980800,22.296785
22.392143,22.66643,22.264286,1.208186263,11.28448812,1.232852367,1.968313463,19.323435,641298000,22.63143
22.361786,22.851429,22.332144,1.208417846,11.28341463,1.232465696,1.968240982,19.40119,597536800,22.7225
22.854643,23,22.357143,1.208649366,11.28234249,1.232079103,1.968168563,19.163651,889725200,22.444286
22.72143,22.745358,22.262142,1.208880821,11.28127169,1.231692588,1.968096207,19.095343,696614800,22.364286
22.321428,22.547501,22.160713,1.209112212,11.28020223,1.231306152,1.968023913,18.990746,614336800,22.241785
22.289642,22.310715,21.553928,1.209343538,11.27913411,1.230919793,1.967951682,18.455877,859644800,21.615356
21.787857,21.795713,20.651787,1.2095748,11.27806734,1.230533512,1.967879512,17.690483,1050786800,20.718929
20.67643,21.785713,20.425358,1.209805998,11.27700191,1.23014731,1.967807406,18.592196,1025528000,21.775
21.918571,22.151787,21.525356,1.210037132,11.27593782,1.229761185,1.967735361,18.550724,954531200,21.726429
21.436428,21.5975,20.875713,1.210268202,11.27487507,1.229375139,1.967663379,17.913391,834719200,20.98
21.120714,21.236429,20.372143,1.210499207,11.27381366,1.228989171,1.96759146,17.47245,1030985200,20.463572
20.378929,20.595358,19.879286,1.210730148,11.2727536,1.22860328,1.967519602,17.433416,966529200,20.417856
20.093214,20.274643,19.821428,1.210961025,11.27169488,1.228217468,1.967447807,17.085176,1076149200,20.01
21.987143,22.071428,21.642857,1.211191837,11.2706375,1.227831734,1.967376075,18.601337,905777600,21.785713
21.938213,21.953215,21.504642,1.211422586,11.26958146,1.227446078,1.967304404,18.5312,536068400,21.703571
21.609644,21.649286,21.446428,1.21165327,11.26852676,1.2270605,1.967232797,18.387877,406722400,21.535713
21.35,21.371429,20.821428,1.211883889,11.26747341,1.226675001,1.967161251,17.807884,506144800,20.856428
20.889286,21.312857,20.758215,1.212114445,11.2664214,1.226289579,1.967089768,17.751471,610999200,20.790358
20.722857,20.978571,20.673571,1.212344936,11.26537073,1.225904235,1.967018347,17.868874,427389200,20.927856
21.089287,21.121429,20.725,1.212575363,11.2643214,1.22551897,1.966946989,17.742022,390549600,20.779285
20.610001,20.655714,20.184643,1.212805726,11.26327342,1.44558109,2.38,17.236732,529992400,20.1875
20.053572,20.456072,20.043928,1.213036024,11.26222678,1.224748673,1.966804459,17.365719,460118400,20.338572
20.342142,20.410713,19.954643,1.213266258,11.26118148,1.224363641,1.966733288,17.326082,497252000,20.292143
20.132143,20.499287,20.030357,1.213496428,11.26013752,1.223978688,1.966662179,17.356571,480704000,20.327856
20.520714,20.567142,20.30143,1.213726534,11.2590949,1.223593813,1.966591133,17.397434,333200000,20.375713
20.178572,20.516787,20.155357,1.213956575,11.25805363,1.223209016,1.966520149,17.28126,399546000,20.239643
20.091785,20.268213,19.914286,1.214186552,11.2570137,1.222824297,1.966449227,17.022356,352626400,19.936428
20.051786,20.115,19.705357,1.214416465,11.25597511,1.222439656,1.966378367,16.868361,476336000,19.756071
19.7875,19.888929,19.322857,1.214646314,11.25493786,1.222055093,1.96630757,16.652163,560896000,19.502857
19.475357,19.553572,18.932858,1.214876098,11.25390195,1.221670608,1.966236836,16.165474,717220000,18.932858
19.07,19.407499,18.649286,1.215105818,11.25286739,1.221286202,1.966166163,16.173399,732292400,18.942142
19.089287,20.055,19.073214,1.215335474,11.25183417,1.220901873,1.966095553,17.115671,631106000,20.045713
20.34107,20.495714,19.735001,1.215565066,11.25080229,1.220517622,1.966025006,16.98424,694870400,19.891787
19.910713,20.457144,19.758215,1.215794593,11.24977175,1.22013345,1.965954521,17.398661,584897600,20.377144
20.566786,20.589287,20.043928,1.216024056,11.24874255,1.219749356,1.965884098,17.238867,496230000,20.190001
20.163929,20.208929,19.945356,1.216253455,11.2477147,1.219365339,1.965813737,17.146473,328507200,20.081785
20.389286,20.5,20.189644,1.216482789,11.24668819,1.218981401,1.965743439,17.450798,380508800,20.438213
20.328571,20.713928,20.234285,1.216712059,11.24566302,1.218597541,1.965673204,17.661213,529429600,20.684643
20.740713,20.767857,20.409286,1.216941265,11.2446392,1.218213759,1.96560303,17.617302,491674400,20.633215
20.327143,20.451786,20.018572,1.217170407,11.24361671,1.217830055,1.965532919,17.106831,520987600,20.035357
20.053572,20.267857,19.589287,1.217399485,11.24259557,1.217446429,1.965462871,17.207457,556995600,20.153214
20.045357,20.231071,19.940357,1.217628498,11.24157577,1.217062881,1.965392885,17.162939,388214400,20.10107
20.2775,20.494642,20.196428,1.217857447,11.24055731,1.216679411,1.965322961,17.426104,401455600,20.409286
20.6175,20.61857,20.375,1.218086332,11.23954019,1.21629602,1.965253099,17.434031,379766800,20.418571
20.414286,20.735001,20.321428,1.218315152,11.23852442,1.215912706,1.9651833,17.69627,347516400,20.725714
20.99,21.017857,20.379642,1.218543908,11.23750999,1.215529471,1.965113563,17.417252,591264800,20.39893
20.51643,20.593571,20.239286,1.2187726,11.2364969,1.215146313,1.965043889,17.569427,435380400,20.577143
20.518572,20.66,20.370714,1.219001228,11.23548515,1.214763234,1.964974277,17.447449,293580000,20.434286
20.401428,20.482143,20.259287,1.219229791,11.23447474,1.214380232,1.964904727,17.428232,345573200,20.411785
20.392857,20.522142,20.34107,1.21945829,11.23346568,1.213997309,1.96483524,17.507521,335255200,20.504642
20.39143,20.996071,20.370358,1.219686725,11.23245796,1.213614464,1.964765815,17.86277,440412000,20.920713
20.835714,21.071428,20.825001,1.219915096,11.23145158,1.35649733,2.16,17.912481,361404400,20.97893
21.0075,21.044643,20.742857,1.220143402,11.23044654,1.212849008,1.964627152,17.861557,358943200,20.919287
20.908571,21.007856,20.622856,1.220371644,11.22944285,1.212466397,1.964557915,17.615463,326351200,20.631071
20.68,20.7925,20.550714,1.220599822,11.2284405,1.212083864,1.964488739,17.750559,284471600,20.789286
20.617857,20.707144,20.370358,1.220827936,11.22743949,1.21170141,1.964419626,17.40506,304382400,20.384644
20.404642,20.5175,20.261786,1.221055985,11.22643982,1.211319033,1.964350575,17.443485,276536400,20.429644
20.535713,20.597857,20.425714,1.22128397,11.22544149,1.210936734,1.964281587,17.518797,202997200,20.517857
20.416786,20.5,20.200357,1.221511891,11.22444451,1.210554514,1.964212661,17.352608,282836400,20.323214
20.642857,20.857143,20.508928,1.221739748,11.22344886,1.210172372,1.964143797,17.808498,421500800,20.857143
20.883215,21.195356,20.842857,1.22196754,11.22245456,1.209790307,1.964074996,18.068306,400092000,21.161428
21.245714,21.428572,21.214287,1.222195268,11.22146161,1.209408321,1.964006257,18.278406,241712800,21.407499
21.44857,21.940714,21.416071,1.222422932,11.22046999,1.209026413,1.963937581,18.599504,484383200,21.783571
21.681786,21.73,21.485001,1.222650531,11.21947972,1.208644583,1.963868967,18.4757,418930400,21.638571
21.617857,21.924999,21.575357,1.222878066,11.21849078,1.208262831,1.963800415,18.719959,379405600,21.924643
22.070356,22.138214,21.618214,1.223105537,11.21750319,1.207881157,1.963731926,18.546759,511957600,21.721786
21.647142,21.702143,21.329287,1.223332944,11.21651695,1.207499561,1.963663499,18.431486,469322000,21.586786
21.437143,21.5525,21.167143,1.223560287,11.21553204,1.207118043,1.963595134,18.262859,428041600,21.389286
21.53393,21.685356,21.428572,1.223787565,11.21454848,1.206736603,1.963526832,18.447952,311427200,21.606071
21.611429,21.843571,21.607857,1.224014779,11.21356626,1.206355242,1.963458592,18.507114,301260400,21.675358
21.813929,21.839287,21.541071,1.224241928,11.21258538,1.205973958,1.963390414,18.508026,293624800,21.67643
21.663929,21.726429,21.555714,1.224469014,11.21160584,1.205592753,1.963322299,18.487286,252700000,21.652143
21.831429,21.976786,21.642857,1.224696035,11.21062765,1.205211625,1.963254246,18.733074,436861600,21.940001
21.893929,21.944286,21.560715,1.224922992,11.20965079,1.204830576,1.963186256,18.427523,397471200,21.582144
21.228571,21.639286,20.989643,1.225149885,11.20867528,1.204449605,1.963118328,18.413189,487975600,21.565357
21.692142,21.774286,21.375357,1.225376713,11.20770112,1.204068712,1.963050462,18.324448,565132400,21.46143
20.51643,20.742857,20.357143,1.225603477,11.20672829,1.203687897,1.962982659,17.533133,877312800,20.534643
20.705713,20.728571,20.370001,1.225830177,11.2057568,1.20330716,1.962914918,17.53039,406632800,20.531429
20.536072,20.922501,20.413929,1.226056813,11.20478666,1.202926501,1.96284724,17.843866,403936400,20.898571
21.104286,21.408571,20.99357,1.226283384,11.20381786,1.20254592,1.962779623,18.14484,379142400,21.251072
21.543928,21.84643,21.525715,1.226509891,11.20285041,1.202165417,1.96271207,18.624519,462327600,21.812857
21.996786,22.014286,21.535713,1.226736334,11.20188429,1.201784993,1.962644578,18.504061,384501600,21.671785
21.530001,21.810356,21.4375,1.226962712,11.20091952,1.23957472,1.9,18.533949,332158400,21.706785
21.915358,22.070715,21.841429,1.227189027,11.19995608,1.201024377,1.962509782,18.775158,344920800,21.989286
22.04607,22.316786,21.973572,1.227415277,11.19899399,1.200644187,1.962442478,18.984039,302103200,22.233929
22.241785,22.321428,22.072857,1.227641463,11.19803325,1.200264075,1.962375236,18.934031,290446800,22.175358
22.121071,22.281429,22.039286,1.227867584,11.19707384,1.19988404,1.962308056,18.90201,244706000,22.137857
22.066071,22.204643,22.064285,1.228093641,11.19611578,1.199504084,1.962240939,19.009806,221642400,22.168928
22.096786,22.205713,22.09643,1.228319634,11.19515906,1.199124206,1.962173884,19.039515,194938800,22.203571
22.263929,22.5,22.258928,1.228545563,11.19420368,1.198744406,1.962106892,19.293701,278832400,22.5
22.566786,22.807501,22.5075,1.228771428,11.19324964,1.198364684,1.962039962,19.345455,340169200,22.560356
22.546429,22.642857,22.419643,1.228997228,11.19229695,1.19798504,1.961973094,19.319118,257342400,22.529642
22.543215,22.741428,22.517857,1.229222964,11.1913456,1.197605474,1.961906288,19.487864,254534000,22.726429
22.857143,23.149643,22.814644,1.229448636,11.19039559,1.197225987,1.961839545,19.848318,442761200,23.146786
23.214643,23.755358,23.210714,1.229674243,11.18944692,1.196846577,1.961772865,20.370173,613384800,23.755358
23.957857,24.102858,23.22607,1.229899786,11.18849959,1.196467245,1.961706246,20.091789,812719600,23.430714
23.372143,23.892857,23.146786,1.230125265,11.18755361,1.196087992,1.961639691,20.484093,565322800,23.888214
23.789642,23.924999,23.612499,1.23035068,11.18660897,1.195708817,1.961573197,20.292997,420128800,23.665358
23.553928,23.91,23.4125,1.23057603,11.18566567,1.195329719,1.961506766,20.311062,437340400,23.686428
24.285357,24.316786,24.055,1.230801316,11.18472371,1.1949507,1.961440397,20.692646,427008400,24.13143
24.106428,24.146429,23.952499,1.231026538,11.18378309,1.194571759,1.961374091,20.665691,267416800,24.1
24.116072,24.202499,24.021429,1.231251696,11.18284382,1.194192896,1.961307846,20.624964,202806800,24.0525
23.951429,23.983929,23.673214,1.231476789,11.18190589,1.193814111,1.961241665,20.330963,302699600,23.709642
23.830357,23.878571,23.473213,1.231701818,11.1809693,1.193435404,1.961175545,20.372921,338321200,23.758572
23.777143,24.112143,23.732143,1.231926783,11.18003405,1.193056775,1.961109488,20.670902,367892000,24.106071
24.127501,24.155357,23.914286,1.232151684,11.17910015,1.192678224,1.961043494,20.525742,336375200,23.936787
24.041786,24.224644,23.957144,1.23237652,11.17816758,1.192299751,1.960977562,20.710716,391196400,24.1525
24.21607,24.374287,24.134644,1.232601292,11.17723636,1.191921357,1.960911692,20.838427,329666400,24.30143
24.301786,24.403214,23.646429,1.232826,11.17630648,1.19154304,1.960845884,20.296362,487998000,23.669287
23.753929,23.932142,23.446428,1.233050644,11.17537795,1.191164802,1.960780139,20.230518,503983200,23.592501
23.816071,23.924999,23.428572,1.233275223,11.17445075,1.190786641,1.960714456,20.512264,712233200,23.92107
24.191786,24.482143,24.098928,1.233499738,11.1735249,1.190408559,1.960648836,20.916214,598360000,24.392143
24.64143,24.892143,24.567499,1.233724189,11.17260039,1.48506331,1.96,21.170401,600474000,24.688572
24.976786,24.992857,24.807501,1.233948575,11.17167722,1.189652629,1.960517782,21.430714,398031200,24.992144
24.995714,25.083214,24.872143,1.234172897,11.1707554,1.189274781,1.960452349,21.495939,373503200,25.068214
25.009287,25.1425,24.984644,1.234397155,11.16983491,1.188897011,1.960386978,21.501762,326874800,25.075001
24.969999,25.002144,24.772142,1.234621349,11.16891577,1.188519319,1.96032167,21.397633,336568400,24.953571
25.086071,25.18107,24.977142,1.234845479,11.16799797,1.188141705,1.960256424,21.440203,571589200,25.003214
24.530714,24.825714,24.392857,1.235069544,11.16708151,1.187764169,1.96019124,21.155388,639766400,24.67107
24.580713,24.742144,24.035713,1.235293545,11.1661664,1.187386712,1.960126118,20.62711,518789600,24.055
23.883572,24.024643,23.614286,1.235517481,11.16525263,1.187009332,1.960061059,20.371082,576503200,23.75643
23.724644,24.363214,23.583929,1.235741354,11.16434019,1.18663203,1.959996063,20.865372,594090000,24.332857
24.241072,24.325357,23.8125,1.235965162,11.16342911,1.186254807,1.959931128,20.429888,535110800,23.825001
23.969999,24.169643,23.446428,1.236188906,11.16251936,1.185877662,1.959866256,20.193768,543594800,23.549643
23.63607,23.798214,23.237499,1.236412586,11.16161095,1.185500594,1.959801447,20.252562,627992400,23.618214
23.745001,23.995001,23.665358,1.236636201,11.16070389,1.185123605,1.9597367,20.563107,424281200,23.980356
23.973213,24.080357,23.769644,1.236859752,11.15979817,1.184746694,1.959672015,20.4207,370725600,23.814285
23.757143,23.785713,23.26,1.237083239,11.15889379,1.184369861,1.959607392,19.985518,594006000,23.306786
23.102858,23.127144,22.718214,1.237306662,11.15799076,1.183993106,1.959542832,19.543911,637994000,22.791786
22.808929,22.874643,22.269644,1.23753002,11.15708906,1.183616429,1.959478334,19.472857,838597200,22.708929
22.847857,23.035,22.75,1.237753314,11.15618871,1.18323983,1.959413899,19.627817,510356000,22.889643
23.089287,23.114286,22.432142,1.237976544,11.1552897,1.18286331,1.959349526,19.235514,546081200,22.432142
22.484285,22.692142,22.332144,1.23819971,11.15439203,1.182486867,1.959285216,19.284821,460014800,22.489643
22.583929,22.683214,22.280357,1.238422811,11.15349571,1.182110503,1.959220967,19.439474,432502000,22.67
22.691786,23.225,22.535713,1.238645848,11.15260072,1.181734216,1.959156781,19.899761,549771600,23.206785
23.173929,23.313929,23,1.238868821,11.15170708,1.181358008,1.959092658,19.741131,389037600,23.021786
22.842501,22.930714,22.5,1.239091729,11.15081478,1.180981877,1.959028597,19.374548,476624400,22.594286
22.5375,22.563213,21.772142,1.239314574,11.14992382,1.180605825,1.958964598,18.676308,744086000,21.780001
21.872143,22.692142,21.812857,1.239537354,11.14903421,1.180229851,1.958900662,19.417116,546730800,22.643929
22.535713,22.639286,21.84643,1.239760069,11.14814594,1.179853955,1.958836788,18.784109,707145600,21.905714
22.194286,22.376785,21.808571,1.239982721,11.14725901,1.179478137,1.958772976,18.890371,558527200,22.029642
22.142857,22.214287,21.626785,1.240205308,11.14637342,1.179102397,1.958709227,18.66712,656325600,21.769285
21.765356,21.928572,21.107143,1.240427831,11.14548917,1.178726735,1.95864554,18.497452,1018432800,21.571428
21.245714,21.498571,20.989286,1.24065029,11.14460627,1.63162854,2.01,18.231623,510003200,21.261429
21.365,21.535713,21.220358,1.240872684,11.1437247,1.177975646,1.958518353,18.268995,361298000,21.305
21.281786,21.319643,20.526787,1.241095014,11.14284448,1.177600218,1.958454853,17.664455,599373600,20.6
20.84,20.991785,20.628571,1.24131728,11.1419656,1.177224868,1.958391416,17.903946,529135600,20.879286
21.079643,21.097857,20.717501,1.241539482,11.14108807,1.176849597,1.958328041,17.849733,374917200,20.816071
20.494286,20.519285,19.848213,1.241761619,11.14021187,1.176474404,1.958264728,17.166758,793648800,19.928572
20.022499,20.079643,19.1175,1.241983693,11.13933702,1.176099288,1.958201478,16.543774,1056146000,19.205357
19.300714,19.817142,19.061428,1.242205701,11.13846351,1.175724251,1.95813829,16.830196,929913600,19.537857
19.791071,19.803572,19.237499,1.242427646,11.13759134,1.175349292,1.958075164,16.70006,515802000,19.386786
19.246786,19.66,19.155714,1.242649526,11.13672052,1.174974411,1.958012101,16.702211,532949200,19.389286
19.482143,19.551786,19.149286,1.242871343,11.13585104,1.174599608,1.9579491,16.51701,477170400,19.174286
19.1975,19.267857,18.665001,1.243093094,11.13498289,1.174224883,1.957886161,16.170593,789910800,18.772142
18.757143,18.928572,18.0625,1.243314782,11.1341161,1.173850236,1.957823285,16.233965,1266893600,18.845715
19.311071,20.267857,19.281429,1.243536405,11.13325064,1.173475667,1.957760471,17.40457,823317600,20.204643
20.425358,20.426786,19.806429,1.243757964,11.13238652,1.173101177,1.95769772,17.256287,642754000,20.032499
20.151787,20.263214,19.878571,1.243979459,11.13152375,1.172726764,1.957635031,17.280586,373002000,20.060715
20.256071,20.428572,20.092857,1.24420089,11.13066232,1.17235243,1.957572404,17.582083,272826400,20.410713
20.567858,21.071428,20.489643,1.244422256,11.12980223,1.171978173,1.95750984,18.136774,630579600,21.054644
21.055357,21.08643,20.717857,1.244643558,11.12894348,1.171603995,1.957447338,17.990644,533330000,20.885
20.616785,20.921429,20.437857,1.244864796,11.12808608,1.171229895,1.957384899,17.934032,520864400,20.819286
21.079287,21.223213,20.901787,1.245085969,11.12723002,1.170855872,1.957322522,18.131546,514698800,21.048571
20.956785,21.014286,20.809999,1.245307079,11.1263753,1.170481928,1.957260207,18.006023,391319600,20.902857
21.201786,21.235357,20.910713,1.245528124,11.12552192,1.170108062,1.957197954,18.034019,364280000,20.935356
20.77857,20.77857,20.433214,1.245749104,11.12466988,1.169734274,1.957135764,17.71591,557068400,20.566071
20.318214,20.330357,19.241785,1.245970021,11.12381919,1.169360564,1.957073637,16.575768,1044638000,19.2425
18.890715,19.76107,18.522499,1.246190873,11.12296984,1.168986933,1.957011571,16.835726,1177212400,19.544287
19.764286,19.828571,18.928572,1.246411661,11.12212183,1.168613379,1.956949568,16.405325,787040800,19.044643
18.75,19.2325,18.627857,1.246632385,11.12127516,1.168239903,1.956887628,16.299814,630484400,18.922144
19.2775,19.627144,19.191786,1.246853044,11.12042984,1.167866506,1.95682575,16.655758,592345600,19.335358
19.563213,19.571428,19.1525,1.247073639,11.11958585,1.167493186,1.956763934,16.582232,487144000,19.25
18.969643,19.201429,18.77857,1.24729417,11.11874321,0.97537985,2.01,16.295811,625259600,18.9175
18.383928,18.504642,18.056429,1.247514637,11.11790191,1.166746782,1.956640489,15.683585,1009579200,18.206785
18.176071,18.571428,17.901072,1.247735039,11.11706196,1.166373696,1.95657886,15.961702,757607200,18.529642
18.75,19.103571,18.580357,1.247955378,11.11622334,1.166000689,1.956517294,16.425331,625685200,19.067858
18.981071,19.060715,18.767857,1.248175651,11.11538607,1.16562776,1.95645579,16.191816,449369200,18.796785
18.928572,18.935715,18.531429,1.248395861,11.11455014,1.165254909,1.956394348,16.050917,481689600,18.633215
18.3025,18.559643,18.222857,1.248616006,11.11371555,1.164882136,1.956332969,15.977084,596268400,18.547501
18.583929,18.723213,18.525356,1.248836088,11.1128823,1.164509441,1.956271652,16.00292,175753200,18.577499
18.535713,18.552143,18.254286,1.249056104,11.1120504,1.164136824,1.956210398,15.782341,302436400,18.321428
18.340714,18.4375,18.023571,1.249276057,11.11121984,1.163764286,1.956149206,15.845715,455120400,18.395
18.224644,18.374287,18.147142,1.249495945,11.11039062,1.163391825,1.956088076,15.677435,354278400,18.199642
18.233213,19.121429,18.178572,1.249715769,11.10956274,1.163019443,1.956027008,16.372108,659492400,19.006071
19.779285,19.821428,19.343929,1.249935529,11.1087362,1.162647138,1.955966003,16.890795,560518000,19.608213
